Price,Gold_Close,Gold_Volume,BTC_Close,BTC_Volume
Ticker,GC=F,GC=F,BTC-USD,BTC-USD
Date,,,,
2019-10-31,1511.4000244140625,210,9199.5849609375,26583653947
2019-11-01,1508.0,235,9261.1044921875,24324691031
2019-11-04,1508.0,101,9412.6123046875,26170255634
2019-11-05,1480.800048828125,31,9342.52734375,26198609048
2019-11-06,1490.199951171875,567,9360.8798828125,23133895765
2019-11-07,1464.199951171875,581,9267.5615234375,22700383839
2019-11-08,1461.300048828125,21,8804.880859375,24333037836
2019-11-11,1455.5,22,8757.7880859375,20265510765
2019-11-12,1452.0999755859375,6,8815.662109375,20309769107
2019-11-13,1461.699951171875,56,8808.2626953125,17545755405
2019-11-14,1471.800048828125,83,8708.0947265625,19084739975
2019-11-15,1467.300048828125,13,8491.9921875,21796856471
2019-11-18,1470.9000244140625,141,8309.2861328125,21579470673
2019-11-19,1473.300048828125,18,8206.1455078125,21083613816
2019-11-20,1473.300048828125,31,8027.26806640625,20764300437
2019-11-21,1463.0999755859375,16,7642.75,22514243371
2019-11-22,1463.0999755859375,19,7296.57763671875,34242315785
2019-11-25,1456.5999755859375,14,7146.1337890625,42685231262
2019-11-26,1459.800048828125,346362,7218.37109375,21129505542
2019-11-27,1453.4000244140625,88364,7531.66357421875,23991412764
2019-11-29,1465.5999755859375,7020,7761.24365234375,19709695456
2019-12-02,1462.300048828125,2172,7321.98828125,17082040706
2019-12-03,1478.199951171875,1460,7320.1455078125,14797485769
2019-12-04,1474.0,613,7252.03466796875,21664240918
2019-12-05,1476.9000244140625,907,7448.3076171875,18816085231
2019-12-06,1459.0999755859375,899,7546.99658203125,18104466307
2019-12-09,1459.300048828125,1461,7400.8994140625,17872021272
2019-12-10,1462.5999755859375,367,7278.11962890625,18249031195
2019-12-11,1469.4000244140625,393,7217.42724609375,16350490689
2019-12-12,1466.699951171875,955,7243.13427734375,18927080224
2019-12-13,1475.5999755859375,468,7269.6845703125,17125736940
2019-12-16,1475.0,99,6932.48046875,20213265950
2019-12-17,1474.5999755859375,410,6640.51513671875,22363804217
2019-12-18,1472.5999755859375,250,7276.802734375,31836522778
2019-12-19,1478.199951171875,319,7202.84423828125,25904604416
2019-12-20,1474.699951171875,118,7218.81640625,22633815180
2019-12-23,1482.5,391,7355.62841796875,27831788041
2019-12-24,1499.0999755859375,52,7322.5322265625,22991622105
2019-12-26,1509.300048828125,126,7238.966796875,22787010034
2019-12-27,1513.800048828125,839,7290.08837890625,22777360996
2019-12-30,1514.5,446,7292.9951171875,22874131672
2019-12-31,1519.5,301,7193.59912109375,21167946112
2020-01-02,1524.5,214,6985.47021484375,20802083465
2020-01-03,1549.199951171875,107,7344.88427734375,28111481032
2020-01-06,1566.199951171875,416,7769.21923828125,23276261598
2020-01-07,1571.800048828125,47,8163.6923828125,28767291327
2020-01-08,1557.4000244140625,236,8079.86279296875,31672559265
2020-01-09,1551.699951171875,54,7879.0712890625,24045990466
2020-01-10,1557.5,16,8166.55419921875,28714583844
2020-01-13,1548.4000244140625,48,8144.1943359375,22482910688
2020-01-14,1542.4000244140625,32,8827.7646484375,44841784107
2020-01-15,1552.0999755859375,11,8807.0107421875,40102834650
2020-01-16,1549.0,98,8723.7861328125,31313981931
2020-01-17,1558.800048828125,108,8929.0380859375,36372139320
2020-01-21,1556.4000244140625,45,8745.89453125,24097418512
2020-01-22,1555.300048828125,42,8680.8759765625,22600204051
2020-01-23,1564.5999755859375,15,8406.515625,25770680779
2020-01-24,1571.0999755859375,43,8445.4345703125,24397913026
2020-01-27,1576.800048828125,22,8909.8193359375,28647338393
2020-01-28,1569.199951171875,3,9358.58984375,34398744403
2020-01-29,1569.800048828125,251274,9316.6298828125,30682598115
2020-01-30,1583.5,62336,9508.9931640625,32378792851
2020-01-31,1582.9000244140625,1095,9350.529296875,29432489719
2020-02-03,1577.199951171875,1062,9293.521484375,30934096509
2020-02-04,1550.4000244140625,978,9180.962890625,29893183716
2020-02-05,1557.800048828125,1305,9613.423828125,35222060874
2020-02-06,1565.0999755859375,110,9729.8017578125,37628823716
2020-02-07,1568.5999755859375,431,9795.943359375,34522718159
2020-02-10,1574.699951171875,128,9856.611328125,39386548075
2020-02-11,1565.5999755859375,440,10208.236328125,37648059389
2020-02-12,1567.4000244140625,36,10326.0546875,43444303830
2020-02-13,1575.0999755859375,74,10214.3798828125,49356071373
2020-02-14,1582.699951171875,68,10312.1162109375,43338264162
2020-02-18,1600.0,310,10141.99609375,47271023953
2020-02-19,1607.5,542,9633.38671875,46992019710
2020-02-20,1616.5999755859375,117,9608.4755859375,44925260237
2020-02-21,1644.5999755859375,186,9686.44140625,40930547513
2020-02-24,1672.4000244140625,435,9650.1748046875,45080496648
2020-02-25,1646.9000244140625,409,9341.705078125,42515259129
2020-02-26,1640.0,1990,8820.5224609375,50420050762
2020-02-27,1640.0,707,8784.494140625,45470195695
2020-02-28,1564.0999755859375,289,8672.455078125,44605450443
2020-03-02,1592.300048828125,537,8869.669921875,42857674409
2020-03-03,1642.0999755859375,610,8787.7861328125,42386715821
2020-03-04,1641.0999755859375,83,8755.24609375,34746706368
2020-03-05,1666.4000244140625,154,9078.7626953125,39698054597
2020-03-06,1670.800048828125,175,9122.5458984375,40826885651
2020-03-09,1674.5,161,7923.64453125,46936995808
2020-03-10,1659.0999755859375,48,7909.7294921875,42213940994
2020-03-11,1641.4000244140625,47,7911.43017578125,38682762605
2020-03-12,1589.300048828125,256,4970.7880859375,53980357243
2020-03-13,1515.699951171875,89,5563.70703125,74156772075
2020-03-16,1485.9000244140625,193,5014.47998046875,45368026430
2020-03-17,1524.9000244140625,122,5225.62939453125,38622642935
2020-03-18,1477.300048828125,333,5238.4384765625,37878801016
2020-03-19,1478.5999755859375,262,6191.19287109375,51000731797
2020-03-20,1484.0,14,6198.7783203125,54442976103
2020-03-23,1567.0,51,6416.31494140625,46491916000
2020-03-24,1660.199951171875,442,6734.8037109375,48221910672
2020-03-25,1632.300048828125,476,6681.06298828125,44590107888
2020-03-26,1650.0999755859375,3,6716.4404296875,35319797642
2020-03-27,1623.9000244140625,100638,6469.79833984375,34585598367
2020-03-30,1622.0,16389,6429.841796875,37101651525
2020-03-31,1583.4000244140625,2874,6438.64453125,32786468812
2020-04-01,1578.199951171875,2158,6606.7763671875,40346426266
2020-04-02,1625.699951171875,1294,6793.62451171875,47660646124
2020-04-03,1633.699951171875,643,6733.38720703125,38976504903
2020-04-06,1677.0,1063,7271.78125,46896904615
2020-04-07,1664.800048828125,1144,7176.41455078125,44243482668
2020-04-08,1665.4000244140625,747,7334.0986328125,37563249549
2020-04-09,1736.199951171875,825,7302.08935546875,34815139178
2020-04-13,1744.800048828125,696,6845.03759765625,38619308647
2020-04-14,1756.699951171875,675,6842.427734375,34110434052
2020-04-15,1727.199951171875,642,6642.10986328125,32288311031
2020-04-16,1720.4000244140625,162,7116.80419921875,46783242377
2020-04-17,1689.199951171875,223,7096.1845703125,32513423567
2020-04-20,1701.5999755859375,106,6881.95849609375,37747113936
2020-04-21,1678.199951171875,666,6880.3232421875,32589741511
2020-04-22,1728.699951171875,453,7117.20751953125,33249153866
2020-04-23,1733.300048828125,482,7429.724609375,43500782316
2020-04-24,1723.5,221,7550.90087890625,34636526286
2020-04-27,1711.9000244140625,169,7795.60107421875,36162144725
2020-04-28,1710.5,1255,7807.05859375,33187959921
2020-04-29,1703.4000244140625,373,8801.0380859375,60201052203
2020-04-30,1684.199951171875,327,8658.5537109375,66964629541
2020-05-01,1694.5,337,8864.7666015625,44068389997
2020-05-04,1706.9000244140625,320,8912.654296875,45718796276
2020-05-05,1704.4000244140625,82,9003.0703125,43148462663
2020-05-06,1684.199951171875,469,9268.76171875,49371886931
2020-05-07,1721.800048828125,853,9951.5185546875,61112700562
2020-05-08,1709.9000244140625,330,9842.666015625,51780748042
2020-05-11,1695.300048828125,749,8601.7958984375,57119858802
2020-05-12,1704.4000244140625,324,8804.4775390625,42142717533
2020-05-13,1713.9000244140625,431,9269.9873046875,45558144023
2020-05-14,1738.0999755859375,672,9733.7216796875,56426907637
2020-05-15,1753.4000244140625,719,9328.197265625,48158802327
2020-05-18,1731.800048828125,229,9726.5751953125,41827139896
2020-05-19,1744.199951171875,167,9729.0380859375,39254288955
2020-05-20,1750.5999755859375,16,9522.9814453125,36546239703
2020-05-21,1720.5,528,9081.76171875,39326160532
2020-05-22,1734.5999755859375,6,9182.5771484375,29810773699
2020-05-26,1704.800048828125,39,8835.052734375,29584186947
2020-05-27,1710.300048828125,137416,9181.017578125,32740536902
2020-05-28,1713.300048828125,23355,9525.7509765625,34367073114
2020-05-29,1736.9000244140625,1526,9439.1240234375,32896642044
2020-06-01,1737.800048828125,871,10167.2685546875,35198901068
2020-06-02,1725.199951171875,741,9529.8037109375,39137252109
2020-06-03,1697.800048828125,2755,9656.7177734375,25007459262
2020-06-04,1718.9000244140625,807,9800.63671875,25921805072
2020-06-05,1676.199951171875,1502,9665.533203125,23509628646
2020-06-08,1698.300048828125,587,9771.4892578125,21486346312
2020-06-09,1714.699951171875,690,9795.7001953125,23717842783
2020-06-10,1713.300048828125,718,9870.0947265625,25706567601
2020-06-11,1732.0,347,9321.78125,30247143440
2020-06-12,1729.300048828125,318,9480.84375,22610564515
2020-06-15,1720.300048828125,188,9450.7021484375,26699704768
2020-06-16,1729.5999755859375,22,9538.0244140625,21565537209
2020-06-17,1729.199951171875,51,9480.2548828125,20177709879
2020-06-18,1724.800048828125,110,9411.8408203125,17770083003
2020-06-19,1745.9000244140625,1329,9288.0185546875,19632223107
2020-06-22,1756.699951171875,1356,9648.7177734375,21104009514
2020-06-23,1772.0999755859375,666,9629.658203125,17006433272
2020-06-24,1765.800048828125,961,9313.6103515625,18961716076
2020-06-25,1762.0999755859375,207,9264.8134765625,18616048626
2020-06-26,1772.5,640,9162.91796875,18341465837
2020-06-29,1774.800048828125,584,9190.8544921875,16460547078
2020-06-30,1793.0,986,9137.9931640625,15735797744
2020-07-01,1773.199951171875,331,9228.3251953125,15971550355
2020-07-02,1784.0,215,9123.41015625,16338916796
2020-07-06,1788.5,172,9375.474609375,17889263252
2020-07-07,1804.199951171875,751,9252.27734375,13839652595
2020-07-08,1815.5,209,9428.3330078125,19702359883
2020-07-09,1799.199951171875,396,9277.9677734375,18000702524
2020-07-10,1798.199951171875,236,9278.8076171875,16860035605
2020-07-13,1811.0,164,9243.6142578125,17519821266
2020-07-14,1810.5999755859375,339,9243.2138671875,18085038362
2020-07-15,1811.4000244140625,167,9192.8369140625,15844731575
2020-07-16,1798.699951171875,146,9132.2275390625,15713967523
2020-07-17,1808.300048828125,24,9151.392578125,13944570749
2020-07-20,1815.9000244140625,89,9164.2314453125,13755604146
2020-07-21,1842.4000244140625,117,9374.8876953125,18069581956
2020-07-22,1864.0999755859375,213,9525.36328125,16532254884
2020-07-23,1889.0999755859375,133,9581.072265625,18146399002
2020-07-24,1897.300048828125,474,9536.892578125,16552768325
2020-07-27,1931.0,364,10990.873046875,35359749590
2020-07-28,1944.699951171875,825,10912.8232421875,28766551142
2020-07-29,1953.5,209835,11100.4677734375,24617249715
2020-07-30,1942.300048828125,28853,11111.2138671875,22857247901
2020-07-31,1962.800048828125,2914,11323.466796875,23160469766
2020-08-03,1966.0,683,11246.3486328125,20271713443
2020-08-04,2001.199951171875,2010,11205.892578125,21250197042
2020-08-05,2031.0999755859375,1422,11747.0224609375,24411254471
2020-08-06,2051.5,294,11779.7734375,23400740340
2020-08-07,2010.0999755859375,808,11601.47265625,23132312867
2020-08-10,2024.4000244140625,233,11878.111328125,26114112569
2020-08-11,1932.5999755859375,971,11410.525390625,27039782640
2020-08-12,1934.9000244140625,404,11584.9345703125,25064548486
2020-08-13,1956.699951171875,71,11784.1376953125,27522199497
2020-08-14,1937.0,201,11768.87109375,24237958589
2020-08-17,1985.0,97,12254.40234375,28227687027
2020-08-18,1999.4000244140625,92,11991.2333984375,26043227672
2020-08-19,1958.699951171875,347,11758.283203125,24502851117
2020-08-20,1933.800048828125,106,11878.3720703125,20175242945
2020-08-21,1934.5999755859375,184,11592.4892578125,23762425999
2020-08-24,1927.699951171875,85,11774.595703125,20681511755
2020-08-25,1911.800048828125,176,11366.134765625,26301509932
2020-08-26,1940.699951171875,287,11488.36328125,22466660958
2020-08-27,1921.5999755859375,2303,11323.3974609375,23240415076
2020-08-28,1964.5999755859375,778,11542.5,19807127588
2020-08-31,1967.5999755859375,158,11680.8203125,22285928250
2020-09-01,1968.199951171875,186,11970.478515625,27311555343
2020-09-02,1934.4000244140625,71,11414.0341796875,28037405299
2020-09-03,1927.5999755859375,179,10245.296875,31927261555
2020-09-04,1923.9000244140625,607,10511.8134765625,29965130374
2020-09-08,1933.0,271,10131.5166015625,33430927462
2020-09-09,1944.699951171875,219,10242.34765625,24128292755
2020-09-10,1954.199951171875,722,10363.138671875,54406443211
2020-09-11,1937.800048828125,73,10400.9150390625,45201121775
2020-09-14,1953.0999755859375,55,10680.837890625,35453581940
2020-09-15,1956.300048828125,74,10796.951171875,32509451925
2020-09-16,1960.199951171875,124,10974.9052734375,30769986455
2020-09-17,1940.0,67,10948.990234375,38151810523
2020-09-18,1952.0999755859375,38,10944.5859375,26341903912
2020-09-21,1901.199951171875,52,10462.259765625,28884999244
2020-09-22,1898.5999755859375,331,10538.4599609375,23621787804
2020-09-23,1859.9000244140625,5,10246.1865234375,23788661867
2020-09-24,1868.300048828125,365,10760.06640625,47144380902
2020-09-25,1857.699951171875,4,10692.716796875,39348590957
2020-09-28,1872.800048828125,10455,10709.65234375,47762394731
2020-09-29,1894.300048828125,3283,10844.640625,46582396602
2020-09-30,1887.5,600,10784.4912109375,44171073700
2020-10-01,1908.4000244140625,730,10619.4521484375,40023134100
2020-10-02,1900.199951171875,530,10575.974609375,48661453918
2020-10-05,1912.5,1360,10793.33984375,47537578009
2020-10-06,1901.0999755859375,968,10604.40625,42623695307
2020-10-07,1883.5999755859375,50,10668.96875,37799458436
2020-10-08,1888.5999755859375,348,10915.685546875,63314794397
2020-10-09,1919.5,580,11064.4580078125,22799117613
2020-10-12,1922.5,96,11555.36328125,26163972642
2020-10-13,1888.5,191,11425.8994140625,24241420251
2020-10-14,1901.300048828125,33,11429.5068359375,24103426719
2020-10-15,1903.199951171875,254,11495.349609375,24487233058
2020-10-16,1900.800048828125,53,11322.123046875,25635480772
2020-10-19,1906.4000244140625,43,11742.037109375,23860769928
2020-10-20,1910.4000244140625,329,11916.3349609375,30915821592
2020-10-21,1924.5999755859375,1202,12823.689453125,43414712626
2020-10-22,1901.0999755859375,899,12965.8916015625,34729759598
2020-10-23,1902.0,287,12931.5390625,28974975003
2020-10-26,1902.699951171875,242,13075.248046875,29461458313
2020-10-27,1908.800048828125,176,13654.21875,33749878156
2020-10-28,1876.199951171875,277,13271.28515625,35867318895
2020-10-29,1865.5999755859375,240,13437.8828125,56499499598
2020-10-30,1877.4000244140625,725,13546.5224609375,30581485201
2020-11-02,1890.4000244140625,190,13550.4892578125,30771455468
2020-11-03,1908.5,712,13950.30078125,29869951617
2020-11-04,1894.5999755859375,782,14133.70703125,35116364962
2020-11-05,1945.300048828125,135,15579.8486328125,40856321439
2020-11-06,1950.300048828125,304,15565.880859375,39837841971
2020-11-09,1853.199951171875,745,15332.3154296875,34149115566
2020-11-10,1875.4000244140625,276,15290.90234375,25574938143
2020-11-11,1860.699951171875,222,15701.33984375,29772374934
2020-11-12,1872.5999755859375,220,16276.34375,34175758344
2020-11-13,1885.699951171875,240,16317.80859375,31599492172
2020-11-16,1887.300048828125,6,16716.111328125,31526766675
2020-11-17,1884.5,59,17645.40625,39006849170
2020-11-18,1873.5,152,17804.005859375,49064800278
2020-11-19,1861.0999755859375,59,17817.08984375,36985055355
2020-11-20,1872.5999755859375,1900,18621.314453125,36992873940
2020-11-23,1837.800048828125,843,18364.12109375,42741112308
2020-11-24,1804.800048828125,1041,19107.46484375,51469565009
2020-11-25,1805.699951171875,205754,18732.12109375,43710357371
2020-11-27,1781.9000244140625,71804,17108.40234375,38886494645
2020-11-30,1775.699951171875,3145,19625.8359375,47728480399
2020-12-01,1814.0999755859375,1859,18802.998046875,49633658712
2020-12-02,1825.699951171875,771,19201.091796875,37387697139
2020-12-03,1836.800048828125,1765,19445.3984375,31930317405
2020-12-04,1835.9000244140625,1213,18699.765625,33872388058
2020-12-07,1861.800048828125,1427,19191.630859375,26896357742
2020-12-08,1870.800048828125,121,18321.14453125,31692288756
2020-12-09,1834.5999755859375,215,18553.916015625,34420373071
2020-12-10,1833.5999755859375,177,18264.9921875,25547132265
2020-12-11,1839.800048828125,109,18058.904296875,27919640985
2020-12-14,1828.699951171875,258,19246.64453125,22473997681
2020-12-15,1852.300048828125,961,19417.076171875,26741982541
2020-12-16,1856.0999755859375,1090,21310.59765625,44409011479
2020-12-17,1887.199951171875,414,22805.162109375,71378606374
2020-12-18,1885.699951171875,276,23137.9609375,40387896275
2020-12-21,1879.199951171875,136,22803.08203125,45852713981
2020-12-22,1866.5999755859375,233,23783.029296875,44171632681
2020-12-23,1874.699951171875,82,23241.345703125,51146161904
2020-12-24,1879.9000244140625,46,23735.94921875,41080759713
2020-12-28,1877.199951171875,75,27084.80859375,49056742893
2020-12-29,1879.699951171875,343,27362.4375,45265946774
2020-12-30,1891.0,444,28840.953125,51287442704
2020-12-31,1893.0999755859375,127,29001.720703125,46754964848
2021-01-04,1944.699951171875,154,31971.9140625,81163475344
2021-01-05,1952.699951171875,113,33992.4296875,67547324782
2021-01-06,1906.9000244140625,331,36824.36328125,75289433811
2021-01-07,1912.300048828125,122,39371.04296875,84762141031
2021-01-08,1834.0999755859375,60,40797.609375,88107519480
2021-01-11,1849.5999755859375,20,35566.65625,123320567399
2021-01-12,1842.9000244140625,176,33922.9609375,74773277909
2021-01-13,1853.5999755859375,189,37316.359375,69364315979
2021-01-14,1850.300048828125,149,39187.328125,63615990033
2021-01-15,1829.300048828125,31,36825.3671875,67760757881
2021-01-19,1839.5,13,36069.8046875,57244195486
2021-01-20,1865.9000244140625,16,35547.75,66834573161
2021-01-21,1865.300048828125,6,30825.69921875,75643067688
2021-01-22,1855.699951171875,8,33005.76171875,77207272511
2021-01-25,1854.9000244140625,26,32366.392578125,59897054838
2021-01-26,1850.699951171875,59,32569.849609375,60255421470
2021-01-27,1844.9000244140625,195540,30432.546875,62576762015
2021-01-28,1837.9000244140625,27283,33466.09765625,76517157706
2021-01-29,1847.300048828125,1634,34316.38671875,117894572511
2021-02-01,1860.800048828125,1494,33537.17578125,61400400660
2021-02-02,1830.5,1293,35510.2890625,63088585433
2021-02-03,1832.199951171875,1195,37472.08984375,61166818159
2021-02-04,1788.9000244140625,2375,36926.06640625,68838074392
2021-02-05,1810.9000244140625,1278,38144.30859375,58598066402
2021-02-08,1831.9000244140625,254,46196.46484375,101467222687
2021-02-09,1835.300048828125,184,46481.10546875,91809846886
2021-02-10,1840.5999755859375,543,44918.18359375,87301089896
2021-02-11,1824.9000244140625,602,47909.33203125,81388911810
2021-02-12,1821.5999755859375,259,47504.8515625,76555041196
2021-02-16,1797.199951171875,1141,49199.87109375,77049582886
2021-02-17,1771.0999755859375,614,52149.0078125,80820545404
2021-02-18,1773.4000244140625,587,51679.796875,52054723579
2021-02-19,1775.800048828125,118,55888.1328125,63495496918
2021-02-22,1806.699951171875,165,54207.3203125,92052420332
2021-02-23,1804.4000244140625,569,48824.42578125,106102492824
2021-02-24,1796.4000244140625,1500,49705.33203125,63695521388
2021-02-25,1774.4000244140625,1049,47093.8515625,54506565949
2021-02-26,1728.0999755859375,1593,46339.76171875,350967941479
2021-03-01,1722.5,407,49631.2421875,53891300112
2021-03-02,1733.0999755859375,867,48378.98828125,47530897720
2021-03-03,1715.300048828125,501,50538.2421875,53220811975
2021-03-04,1700.199951171875,521,48561.16796875,52343816680
2021-03-05,1698.0,302,48927.3046875,48625928883
2021-03-08,1677.699951171875,1290,52246.5234375,48597428048
2021-03-09,1716.5999755859375,335,54824.1171875,50912227385
2021-03-10,1721.5,412,56008.55078125,57295577614
2021-03-11,1722.300048828125,18,57805.12109375,56772343595
2021-03-12,1719.5,80,57332.08984375,55689944702
2021-03-15,1728.9000244140625,147,55907.19921875,66419369890
2021-03-16,1730.5999755859375,729,56804.90234375,59749798599
2021-03-17,1726.800048828125,488,58870.89453125,60258313191
2021-03-18,1732.199951171875,138,57858.921875,55746041000
2021-03-19,1741.4000244140625,13,58346.65234375,49063873786
2021-03-22,1737.800048828125,51,54529.14453125,56521454974
2021-03-23,1724.699951171875,6,54738.9453125,56435023914
2021-03-24,1732.9000244140625,26,52774.265625,70567223787
2021-03-25,1724.9000244140625,15,51704.16015625,67999812841
2021-03-26,1732.199951171875,33,55137.3125,56652197978
2021-03-29,1712.0999755859375,135457,57750.19921875,57625587027
2021-03-30,1683.9000244140625,25316,58917.69140625,54414116432
2021-03-31,1713.800048828125,762,58918.83203125,65520826225
2021-04-01,1726.5,720,59095.80859375,61669163792
2021-04-05,1727.0,275,59057.87890625,60706272115
2021-04-06,1741.5,890,58192.359375,66058027988
2021-04-07,1740.0999755859375,557,56048.9375,75645303584
2021-04-08,1756.800048828125,1298,58323.953125,53053855641
2021-04-09,1743.300048828125,484,58245.00390625,46655208546
2021-04-12,1731.199951171875,40,59893.453125,51828688519
2021-04-13,1746.199951171875,367,63503.45703125,69983454362
2021-04-14,1734.9000244140625,1037,63109.6953125,77451779687
2021-04-15,1765.4000244140625,368,63314.01171875,60954381579
2021-04-16,1779.0,625,61572.7890625,84293007468
2021-04-19,1769.4000244140625,144,55724.265625,65344865159
2021-04-20,1777.300048828125,1464,56473.03125,67849323955
2021-04-21,1792.300048828125,250,53906.08984375,54926612466
2021-04-22,1781.199951171875,159,51762.2734375,74798630778
2021-04-23,1777.0,332,51093.65234375,86668667320
2021-04-26,1779.199951171875,549,54021.75390625,58284039825
2021-04-27,1778.0,117,55033.1171875,49448222757
2021-04-28,1773.199951171875,756,54824.703125,48000572955
2021-04-29,1768.0999755859375,196,53555.109375,46088929780
2021-04-30,1767.300048828125,18,57750.17578125,52395931985
2021-05-03,1791.4000244140625,18,57200.29296875,51713139031
2021-05-04,1775.800048828125,182,53333.5390625,68564706967
2021-05-05,1784.0999755859375,57,57424.0078125,69241316747
2021-05-06,1815.5,13,56396.515625,69523285106
2021-05-07,1831.0999755859375,2,57356.40234375,68434023376
2021-05-10,1837.5,13,55859.796875,71776546298
2021-05-11,1835.9000244140625,420,56704.57421875,61308396325
2021-05-12,1822.5999755859375,3,49150.53515625,75215403907
2021-05-13,1823.800048828125,100,49716.19140625,96721152926
2021-05-14,1837.9000244140625,41,49880.53515625,55737497453
2021-05-17,1867.5,13,43537.51171875,74903638450
2021-05-18,1867.800048828125,3,42909.40234375,56187365084
2021-05-19,1881.300048828125,348,37002.44140625,126358098747
2021-05-20,1881.800048828125,85,40782.73828125,88281943359
2021-05-21,1876.699951171875,5,37304.69140625,82051616861
2021-05-24,1884.5999755859375,39,38705.98046875,67359584098
2021-05-25,1898.0999755859375,56,38402.22265625,56211915803
2021-05-26,1901.300048828125,170526,39294.19921875,51346735160
2021-05-27,1895.699951171875,35794,38436.96875,43210968721
2021-05-28,1902.5,2415,35697.60546875,55200191952
2021-06-01,1902.9000244140625,640,36684.92578125,34639423297
2021-06-02,1907.5,1267,37575.1796875,33070867190
2021-06-03,1871.199951171875,1021,39208.765625,35460750427
2021-06-04,1889.800048828125,367,36894.40625,41831090187
2021-06-07,1896.800048828125,87,33560.70703125,33683936663
2021-06-08,1892.199951171875,930,33472.6328125,49902050442
2021-06-09,1893.199951171875,148,37345.12109375,53972919008
2021-06-10,1894.199951171875,186,36702.59765625,43576032854
2021-06-11,1877.4000244140625,349,37334.3984375,38699736985
2021-06-14,1864.0,41,40218.4765625,43148914673
2021-06-15,1854.5,78,40406.26953125,46420149185
2021-06-16,1859.5,117,38347.0625,39211635100
2021-06-17,1773.800048828125,1135,38053.50390625,37096670047
2021-06-18,1767.9000244140625,354,35787.24609375,36200887275
2021-06-21,1781.800048828125,38,31676.693359375,52809038594
2021-06-22,1776.300048828125,101,32505.66015625,58964353058
2021-06-23,1782.300048828125,136,33723.02734375,46317108925
2021-06-24,1775.5999755859375,78,34662.4375,33123368116
2021-06-25,1776.5999755859375,35,31637.779296875,40230904226
2021-06-28,1779.5999755859375,888,34434.3359375,33892523752
2021-06-29,1762.800048828125,419,35867.77734375,37901460044
2021-06-30,1770.800048828125,51,35040.8359375,34059036099
2021-07-01,1775.9000244140625,44,33572.1171875,37838957079
2021-07-02,1782.5999755859375,23,33897.046875,38728974942
2021-07-06,1793.5,332,34235.1953125,26501259870
2021-07-07,1801.5,244,33855.328125,24796027477
2021-07-08,1799.5999755859375,148,32877.37109375,29910396946
2021-07-09,1810.0,218,33798.01171875,27436021028
2021-07-12,1805.5,147,33155.84765625,24321499537
2021-07-13,1809.4000244140625,78,32702.025390625,19120856669
2021-07-14,1824.300048828125,707,32822.34765625,21376531210
2021-07-15,1828.4000244140625,99,31780.73046875,21300524237
2021-07-16,1814.5,78,31421.5390625,23699476918
2021-07-19,1808.699951171875,33,30817.83203125,20434789545
2021-07-20,1810.9000244140625,128,29807.34765625,23148267245
2021-07-21,1802.9000244140625,135,32110.693359375,28203024559
2021-07-22,1805.0,2,32313.10546875,19555230518
2021-07-23,1801.4000244140625,1,33581.55078125,22552046192
2021-07-26,1798.699951171875,17,37337.53515625,51022126212
2021-07-27,1799.5,1,39406.94140625,35097370560
2021-07-28,1799.5,209783,39995.90625,38702404695
2021-07-29,1831.199951171875,30496,40008.421875,27167146027
2021-07-30,1812.5999755859375,3100,42235.546875,33072782960
2021-08-02,1818.0999755859375,1334,39201.9453125,25595265436
2021-08-03,1810.0999755859375,3341,38152.98046875,26189830450
2021-08-04,1810.5,2860,39747.50390625,25372562724
2021-08-05,1805.0999755859375,588,40869.5546875,35185031017
2021-08-06,1760.0,859,42816.5,38226483046
2021-08-09,1723.4000244140625,1621,46365.40234375,38734079049
2021-08-10,1728.800048828125,1363,45585.03125,33546019517
2021-08-11,1750.4000244140625,542,45593.63671875,34319709073
2021-08-12,1749.0,739,44428.2890625,33723620826
2021-08-13,1775.199951171875,436,47793.3203125,31744259539
2021-08-16,1786.9000244140625,219,46004.484375,32776876610
2021-08-17,1785.0,200,44695.359375,33451362600
2021-08-18,1781.5999755859375,263,44801.1875,32194123075
2021-08-19,1780.199951171875,245,46717.578125,37204312299
2021-08-20,1781.0,235,49339.17578125,34706867452
2021-08-23,1803.199951171875,32,49546.1484375,34305053719
2021-08-24,1805.5999755859375,22,47706.1171875,35361168834
2021-08-25,1788.199951171875,812,48960.7890625,32646349931
2021-08-26,1792.199951171875,61,46942.21875,32666549568
2021-08-27,1816.5999755859375,1219,49058.66796875,34511076995
2021-08-30,1809.0,684,47054.984375,31847007016
2021-08-31,1815.0,82,47166.6875,34730363427
2021-09-01,1813.0999755859375,114,48847.02734375,39139399125
2021-09-02,1808.699951171875,26,49327.72265625,39508070319
2021-09-03,1830.9000244140625,53,50025.375,43206179619
2021-09-07,1795.9000244140625,48,46811.12890625,65210059683
2021-09-08,1790.699951171875,69,46091.390625,49007762488
2021-09-09,1797.4000244140625,49,46391.421875,38672657013
2021-09-10,1789.5999755859375,0,44883.91015625,39154666597
2021-09-13,1792.0,533,44963.07421875,40969943253
2021-09-14,1804.699951171875,764,47092.4921875,38652152880
2021-09-15,1792.4000244140625,59,48176.34765625,30484496466
2021-09-16,1754.5999755859375,1645,47783.359375,31764293754
2021-09-17,1749.4000244140625,581,47267.51953125,28727713711
2021-09-20,1761.800048828125,185,42843.80078125,43909845642
2021-09-21,1776.0,106,40693.67578125,48701090088
